id;codigo_estacion;estacion;tramo_horario;numero_de_prestamos;numero_de_devoluciones;fecha_creacion;fecha_baja
2026;85;085_AVDA_BLASCO IBAÑEZ 1;09H - 10H;1040;1629;20230530;NA
2031;85;085_AVDA_BLASCO IBAÑEZ 1;14H - 15H;1787;1794;20230530;NA
2033;85;085_AVDA_BLASCO IBAÑEZ 1;16H - 17H;1427;1093;20230530;NA
2034;85;085_AVDA_BLASCO IBAÑEZ 1;17H - 18H;1169;1030;20230530;NA
2039;85;085_AVDA_BLASCO IBAÑEZ 1;22H - 23H;173;162;20230530;NA
2041;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;00H - 01H;66;160;20230530;NA
2044;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;03H - 04H;84;47;20230530;NA
2047;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;06H - 07H;167;377;20230530;NA
2048;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;07H - 08H;985;619;20230530;NA
2049;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;08H - 09H;538;527;20230530;NA
2051;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;10H - 11H;278;228;20230530;NA
2055;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;14H - 15H;426;802;20230530;NA
2058;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;17H - 18H;437;243;20230530;NA
2062;86;86_AVDA_GASPAR_AGUILAR_ESQ_VICENTE_PARRA;21H - 22H;207;359;20230530;NA
2068;87;87_AVDA BLASCO IBAÑEZ 2;03H - 04H;31;26;20230530;NA
2070;87;87_AVDA BLASCO IBAÑEZ 2;05H - 06H;18;29;20230530;NA
2072;87;87_AVDA BLASCO IBAÑEZ 2;07H - 08H;541;2338;20230530;NA
2073;87;87_AVDA BLASCO IBAÑEZ 2;08H - 09H;955;4216;20230530;NA
2074;87;87_AVDA BLASCO IBAÑEZ 2;09H - 10H;943;1513;20230530;NA
2075;87;87_AVDA BLASCO IBAÑEZ 2;10H - 11H;1135;863;20230530;NA
2077;87;87_AVDA BLASCO IBAÑEZ 2;12H - 13H;1226;854;20230530;NA
2085;87;87_AVDA BLASCO IBAÑEZ 2;20H - 21H;1054;567;20230530;NA
2086;87;87_AVDA BLASCO IBAÑEZ 2;21H - 22H;555;373;20230530;NA
2092;88;088_AVDA. BLASCO IBAÑEZ 3;03H - 04H;35;37;20230530;NA
2094;88;088_AVDA. BLASCO IBAÑEZ 3;05H - 06H;19;142;20230530;NA
2103;88;088_AVDA. BLASCO IBAÑEZ 3;14H - 15H;2185;1055;20230530;NA
2115;89;89_AVDA. BLASCO IBAÑEZ;02H - 03H;77;63;20230530;NA
2118;89;89_AVDA. BLASCO IBAÑEZ;05H - 06H;35;35;20230530;NA
2121;89;89_AVDA. BLASCO IBAÑEZ;08H - 09H;398;2289;20230530;NA
2123;89;89_AVDA. BLASCO IBAÑEZ;10H - 11H;748;846;20230530;NA
2126;89;89_AVDA. BLASCO IBAÑEZ;13H - 14H;1410;677;20230530;NA
2128;89;89_AVDA. BLASCO IBAÑEZ;15H - 16H;1121;1219;20230530;NA
2131;89;89_AVDA. BLASCO IBAÑEZ;18H - 19H;1234;875;20230530;NA
2132;89;89_AVDA. BLASCO IBAÑEZ;19H - 20H;978;807;20230530;NA
2135;89;89_AVDA. BLASCO IBAÑEZ;22H - 23H;230;179;20230530;NA
2145;90;90_AVDA. BLASCO IBAÑEZ;08H - 09H;745;1900;20230530;NA
2155;90;90_AVDA. BLASCO IBAÑEZ;18H - 19H;1558;951;20230530;NA
2156;90;90_AVDA. BLASCO IBAÑEZ;19H - 20H;1114;945;20230530;NA
2157;90;90_AVDA. BLASCO IBAÑEZ;20H - 21H;1168;769;20230530;NA
2158;90;90_AVDA. BLASCO IBAÑEZ;21H - 22H;786;581;20230530;NA
2163;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;02H - 03H;13;32;20230530;NA
2165;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;04H - 05H;15;15;20230530;NA
2166;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;05H - 06H;49;31;20230530;NA
2170;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;09H - 10H;291;128;20230530;NA
2172;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;11H - 12H;275;226;20230530;NA
2173;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;12H - 13H;283;270;20230530;NA
2174;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;13H - 14H;329;401;20230530;NA
2182;91;091_CALLE_GRABADOR_JORDAN_46_PLAZA_ESCULTOR_PASTOR;21H - 22H;278;406;20230530;NA
2185;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;00H - 01H;788;583;20230530;NA
2186;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;01H - 02H;435;430;20230530;NA
2190;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;05H - 06H;109;121;20230530;NA
2194;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;09H - 10H;1572;1430;20230530;NA
2196;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;11H - 12H;1417;1308;20230530;NA
2199;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;14H - 15H;2494;2295;20230530;NA
2200;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;15H - 16H;1962;1861;20230530;NA
2203;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;18H - 19H;2131;1920;20230530;NA
2205;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;20H - 21H;1913;1874;20230530;NA
2208;92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;23H - 24H;652;709;20230530;NA
2210;93;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;01H - 02H;664;602;20230530;NA
2215;93;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;06H - 07H;220;138;20230530;NA
2216;93;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;07H - 08H;1306;327;20230530;NA
2224;93;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;15H - 16H;2083;1758;20230530;NA
2226;93;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;17H - 18H;1947;2212;20230530;NA
2227;93;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;18H - 19H;1918;2629;20230530;NA
2231;93;93_AVADA_BLASCO_IBAÑEZ_DESP_C_POETA_DURAN_TORTAJAD;22H - 23H;834;1487;20230530;NA
2235;94;094_AVDA. BLASCO IBAÑEZ 5;02H - 03H;285;256;20230530;NA
2237;94;094_AVDA. BLASCO IBAÑEZ 5;04H - 05H;198;207;20230530;NA
2240;94;094_AVDA. BLASCO IBAÑEZ 5;07H - 08H;912;475;20230530;NA
2241;94;094_AVDA. BLASCO IBAÑEZ 5;08H - 09H;2149;1503;20230530;NA
2243;94;094_AVDA. BLASCO IBAÑEZ 5;10H - 11H;1584;1299;20230530;NA
2244;94;094_AVDA. BLASCO IBAÑEZ 5;11H - 12H;1848;1641;20230530;NA
2245;94;094_AVDA. BLASCO IBAÑEZ 5;12H - 13H;1839;1790;20230530;NA
2249;94;094_AVDA. BLASCO IBAÑEZ 5;16H - 17H;2076;2270;20230530;NA
2253;94;094_AVDA. BLASCO IBAÑEZ 5;20H - 21H;2106;2810;20230530;NA
2259;95;95_AVDA. DE LOS NARANJOS;02H - 03H;88;83;20230530;NA
2263;95;95_AVDA. DE LOS NARANJOS;06H - 07H;159;60;20230530;NA
2268;95;95_AVDA. DE LOS NARANJOS;11H - 12H;1185;1166;20230530;NA
2271;95;95_AVDA. DE LOS NARANJOS;14H - 15H;1836;1109;20230530;NA
2272;95;95_AVDA. DE LOS NARANJOS;15H - 16H;808;1680;20230530;NA
2274;95;95_AVDA. DE LOS NARANJOS;17H - 18H;1064;928;20230530;NA
2276;95;95_AVDA. DE LOS NARANJOS;19H - 20H;1349;581;20230530;NA
2279;95;95_AVDA. DE LOS NARANJOS;22H - 23H;210;164;20230530;NA
2282;96;096_AVDA. BLASCO IBAÑEZ 6;01H - 02H;1514;1128;20230530;NA
2288;96;096_AVDA. BLASCO IBAÑEZ 6;07H - 08H;1981;497;20230530;NA
2290;96;096_AVDA. BLASCO IBAÑEZ 6;09H - 10H;2266;2213;20230530;NA
2294;96;096_AVDA. BLASCO IBAÑEZ 6;13H - 14H;2671;3283;20230530;NA
2299;96;096_AVDA. BLASCO IBAÑEZ 6;18H - 19H;3869;4323;20230530;NA
2300;96;096_AVDA. BLASCO IBAÑEZ 6;19H - 20H;4015;4774;20230530;NA
2303;96;096_AVDA. BLASCO IBAÑEZ 6;22H - 23H;2074;2298;20230530;NA
2304;96;096_AVDA. BLASCO IBAÑEZ 6;23H - 24H;2137;1782;20230530;NA
2309;97;097_AVDA. BLASCO IBAÑEZ 7;04H - 05H;224;143;20230530;NA
2316;97;097_AVDA. BLASCO IBAÑEZ 7;11H - 12H;1061;1003;20230530;NA
2319;97;097_AVDA. BLASCO IBAÑEZ 7;14H - 15H;1550;1857;20230530;NA
2324;97;097_AVDA. BLASCO IBAÑEZ 7;19H - 20H;1838;2319;20230530;NA
2328;97;097_AVDA. BLASCO IBAÑEZ 7;23H - 24H;1057;1180;20230530;NA
2334;98;098_SANTOS JUSTO Y PASTOR;05H - 06H;58;53;20230530;NA
2336;98;098_SANTOS JUSTO Y PASTOR;07H - 08H;1497;217;20230530;NA
2337;98;098_SANTOS JUSTO Y PASTOR;08H - 09H;1366;782;20230530;NA
2341;98;098_SANTOS JUSTO Y PASTOR;12H - 13H;1313;1437;20230530;NA
2351;98;098_SANTOS JUSTO Y PASTOR;22H - 23H;611;945;20230530;NA
2352;98;098_SANTOS JUSTO Y PASTOR;23H - 24H;448;581;20230530;NA
2356;99;099_AVDA. BLASCO IBAÑEZ 8;03H - 04H;105;187;20230530;NA
2359;99;099_AVDA. BLASCO IBAÑEZ 8;06H - 07H;186;31;20230530;NA
2362;99;099_AVDA. BLASCO IBAÑEZ 8;09H - 10H;1137;831;20230530;NA
2370;99;099_AVDA. BLASCO IBAÑEZ 8;17H - 18H;1538;1753;20230530;NA
2372;99;099_AVDA. BLASCO IBAÑEZ 8;19H - 20H;1802;2013;20230530;NA
2376;99;099_AVDA. BLASCO IBAÑEZ 8;23H - 24H;378;658;20230530;NA
2378;100;100_AVDA. BLASCO IBAÑEZ 9;01H - 02H;190;348;20230530;NA
2381;100;100_AVDA. BLASCO IBAÑEZ 9;04H - 05H;69;82;20230530;NA
2386;100;100_AVDA. BLASCO IBAÑEZ 9;09H - 10H;1278;896;20230530;NA
2388;100;100_AVDA. BLASCO IBAÑEZ 9;11H - 12H;1244;1105;20230530;NA
2393;100;100_AVDA. BLASCO IBAÑEZ 9;16H - 17H;1603;1442;20230530;NA
2395;100;100_AVDA. BLASCO IBAÑEZ 9;18H - 19H;1451;1698;20230530;NA
2397;100;100_AVDA. BLASCO IBAÑEZ 9;20H - 21H;1349;1761;20230530;NA
2399;100;100_AVDA. BLASCO IBAÑEZ 9;22H - 23H;576;742;20230530;NA
2404;101;101_AVDA. BLASCO IBAÑEZ 10;03H - 04H;77;122;20230530;NA
2405;101;101_AVDA. BLASCO IBAÑEZ 10;04H - 05H;103;113;20230530;NA
2409;101;101_AVDA. BLASCO IBAÑEZ 10;08H - 09H;1658;1114;20230530;NA
2410;101;101_AVDA. BLASCO IBAÑEZ 10;09H - 10H;1250;600;20230530;NA
2413;101;101_AVDA. BLASCO IBAÑEZ 10;12H - 13H;1077;1143;20230530;NA
2416;101;101_AVDA. BLASCO IBAÑEZ 10;15H - 16H;1573;1415;20230530;NA
2418;101;101_AVDA. BLASCO IBAÑEZ 10;17H - 18H;1280;1301;20230530;NA
2423;101;101_AVDA. BLASCO IBAÑEZ 10;22H - 23H;550;831;20230530;NA
2430;102;102_AVDA.RAMON LLUL;05H - 06H;65;216;20230530;NA
2434;102;102_AVDA.RAMON LLUL;09H - 10H;1504;2079;20230530;NA
2437;102;102_AVDA.RAMON LLUL;12H - 13H;2265;1884;20230530;NA
2438;102;102_AVDA.RAMON LLUL;13H - 14H;2604;1924;20230530;NA
2441;102;102_AVDA.RAMON LLUL;16H - 17H;2054;1900;20230530;NA
2442;102;102_AVDA.RAMON LLUL;17H - 18H;2535;2325;20230530;NA
2457;103;103_RUBEN DARIO;08H - 09H;1309;554;20230530;NA
2458;103;103_RUBEN DARIO;09H - 10H;860;452;20230530;NA
2460;103;103_RUBEN DARIO;11H - 12H;549;483;20230530;NA
2461;103;103_RUBEN DARIO;12H - 13H;686;1010;20230530;NA
2462;103;103_RUBEN DARIO;13H - 14H;750;990;20230530;NA
2464;103;103_RUBEN DARIO;15H - 16H;1750;989;20230530;NA
2467;103;103_RUBEN DARIO;18H - 19H;937;1229;20230530;NA
2468;103;103_RUBEN DARIO;19H - 20H;1254;1219;20230530;NA
2469;103;103_RUBEN DARIO;20H - 21H;836;1156;20230530;NA
2480;104;104_ALBALAT DELS TARONGERS;07H - 08H;236;225;20230530;NA
2483;104;104_ALBALAT DELS TARONGERS;10H - 11H;500;588;20230530;NA
2487;104;104_ALBALAT DELS TARONGERS;14H - 15H;1155;785;20230530;NA
2488;104;104_ALBALAT DELS TARONGERS;15H - 16H;584;1096;20230530;NA
2490;104;104_ALBALAT DELS TARONGERS;17H - 18H;789;741;20230530;NA
2492;104;104_ALBALAT DELS TARONGERS;19H - 20H;1153;701;20230530;NA
2493;104;104_ALBALAT DELS TARONGERS;20H - 21H;915;584;20230530;NA
2497;105;105_AVDA. DE LOS NARANJOS;04H - 05H;1;1;20230530;NA
2498;105;105_AVDA. DE LOS NARANJOS;05H - 06H;1;0;20230530;NA
2499;105;105_AVDA. DE LOS NARANJOS;06H - 07H;40;10;20230530;NA
2500;105;105_AVDA. DE LOS NARANJOS;07H - 08H;45;527;20230530;NA
2505;105;105_AVDA. DE LOS NARANJOS;12H - 13H;1751;1206;20230530;NA
2507;105;105_AVDA. DE LOS NARANJOS;14H - 15H;1248;1052;20230530;NA
2511;105;105_AVDA. DE LOS NARANJOS;18H - 19H;1208;342;20230530;NA
2513;105;105_AVDA. DE LOS NARANJOS;20H - 21H;493;122;20230530;NA
2515;105;105_AVDA. DE LOS NARANJOS;22H - 23H;26;25;20230530;NA
2521;106;106_AVDA. DE LOS NARANJOS;07H - 08H;26;553;20230530;NA
2522;106;106_AVDA. DE LOS NARANJOS;08H - 09H;344;1889;20230530;NA
2524;106;106_AVDA. DE LOS NARANJOS;10H - 11H;706;667;20230530;NA
2527;106;106_AVDA. DE LOS NARANJOS;13H - 14H;932;256;20230530;NA
2530;106;106_AVDA. DE LOS NARANJOS;16H - 17H;458;547;20230530;NA
2536;106;106_AVDA. DE LOS NARANJOS;22H - 23H;84;50;20230530;NA
2537;106;106_AVDA. DE LOS NARANJOS;23H - 24H;13;3;20230530;NA
2540;107;107_C/ CAMPILLO ALTO BUEY;02H - 03H;32;86;20230530;NA
2543;107;107_C/ CAMPILLO ALTO BUEY;05H - 06H;20;23;20230530;NA
2550;107;107_C/ CAMPILLO ALTO BUEY;12H - 13H;442;384;20230530;NA
2551;107;107_C/ CAMPILLO ALTO BUEY;13H - 14H;467;444;20230530;NA
2555;107;107_C/ CAMPILLO ALTO BUEY;17H - 18H;639;539;20230530;NA
2558;107;107_C/ CAMPILLO ALTO BUEY;20H - 21H;604;582;20230530;NA
2559;107;107_C/ CAMPILLO ALTO BUEY;21H - 22H;639;552;20230530;NA
2560;107;107_C/ CAMPILLO ALTO BUEY;22H - 23H;369;308;20230530;NA
2564;108;108_ LUIS PEIXO;02H - 03H;90;163;20230530;NA
2565;108;108_ LUIS PEIXO;03H - 04H;103;105;20230530;NA
2572;108;108_ LUIS PEIXO;10H - 11H;824;778;20230530;NA
2580;108;108_ LUIS PEIXO;18H - 19H;1004;1286;20230530;NA
2583;108;108_ LUIS PEIXO;21H - 22H;678;984;20230530;NA
2584;108;108_ LUIS PEIXO;22H - 23H;419;522;20230530;NA
2586;109;109_AVDA. NARANJOS;00H - 01H;184;341;20230530;NA
2587;109;109_AVDA. NARANJOS;01H - 02H;145;254;20230530;NA
2591;109;109_AVDA. NARANJOS;05H - 06H;53;46;20230530;NA
2593;109;109_AVDA. NARANJOS;07H - 08H;452;449;20230530;NA
2596;109;109_AVDA. NARANJOS;10H - 11H;1326;944;20230530;NA
2600;109;109_AVDA. NARANJOS;14H - 15H;1538;808;20230530;NA
2606;109;109_AVDA. NARANJOS;20H - 21H;771;656;20230530;NA
2607;109;109_AVDA. NARANJOS;21H - 22H;635;568;20230530;NA
2616;110;110_KISSHOMARU;09H - 10H;362;1047;20230530;NA
2619;110;110_KISSHOMARU;12H - 13H;697;295;20230530;NA
2624;110;110_KISSHOMARU;17H - 18H;618;263;20230530;NA
2625;110;110_KISSHOMARU;18H - 19H;543;226;20230530;NA
2626;110;110_KISSHOMARU;19H - 20H;462;155;20230530;NA
2630;110;110_KISSHOMARU;23H - 24H;21;1;20230530;NA
2636;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;07H - 08H;141;1975;20230530;NA
2640;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;11H - 12H;1209;1126;20230530;NA
2643;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;14H - 15H;1991;1692;20230530;NA
2644;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;15H - 16H;1138;1821;20230530;NA
2651;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;22H - 23H;84;38;20230530;NA
2652;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;23H - 24H;21;7;20230530;NA
2657;112;112_AVDA. DE LOS NARANJOS;04H - 05H;2;0;20230530;NA
2660;112;112_AVDA. DE LOS NARANJOS;07H - 08H;41;621;20230530;NA
2662;112;112_AVDA. DE LOS NARANJOS;09H - 10H;1075;2150;20230530;NA
2664;112;112_AVDA. DE LOS NARANJOS;11H - 12H;1379;1364;20230530;NA
2665;112;112_AVDA. DE LOS NARANJOS;12H - 13H;1383;1079;20230530;NA
2673;112;112_AVDA. DE LOS NARANJOS;20H - 21H;1047;381;20230530;NA
2674;112;112_AVDA. DE LOS NARANJOS;21H - 22H;596;213;20230530;NA
2675;112;112_AVDA. DE LOS NARANJOS;22H - 23H;153;62;20230530;NA
2676;112;112_AVDA. DE LOS NARANJOS;23H - 24H;23;8;20230530;NA
2690;113;113_ETS CAMINOS;17H - 18H;2016;1332;20230530;NA
2691;113;113_ETS CAMINOS;18H - 19H;2075;962;20230530;NA
2694;113;113_ETS CAMINOS;21H - 22H;220;53;20230530;NA
2695;113;113_ETS CAMINOS;22H - 23H;60;7;20230530;NA
2702;114;114_ADOLFO SUAREZ;09H - 10H;431;1092;20230530;NA
2704;114;114_ADOLFO SUAREZ;11H - 12H;1038;834;20230530;NA
2705;114;114_ADOLFO SUAREZ;12H - 13H;1006;497;20230530;NA
2706;114;114_ADOLFO SUAREZ;13H - 14H;1168;398;20230530;NA
2714;114;114_ADOLFO SUAREZ;21H - 22H;197;25;20230530;NA
2716;114;114_ADOLFO SUAREZ;23H - 24H;7;1;20230530;NA
2721;115;115_C/ DR. VICENTE ZARAGOZA;04H - 05H;112;70;20230530;NA
2722;115;115_C/ DR. VICENTE ZARAGOZA;05H - 06H;167;147;20230530;NA
2723;115;115_C/ DR. VICENTE ZARAGOZA;06H - 07H;128;229;20230530;NA
2724;115;115_C/ DR. VICENTE ZARAGOZA;07H - 08H;426;795;20230530;NA
2731;115;115_C/ DR. VICENTE ZARAGOZA;14H - 15H;1214;901;20230530;NA
2733;115;115_C/ DR. VICENTE ZARAGOZA;16H - 17H;645;671;20230530;NA
2735;115;115_C/ DR. VICENTE ZARAGOZA;18H - 19H;876;860;20230530;NA
2740;115;115_C/ DR. VICENTE ZARAGOZA;23H - 24H;218;214;20230530;NA
2742;116;116_C/ DR. VICENTE ZARAGOZA;01H - 02H;343;438;20230530;NA
2746;116;116_C/ DR. VICENTE ZARAGOZA;05H - 06H;84;71;20230530;NA
2747;116;116_C/ DR. VICENTE ZARAGOZA;06H - 07H;270;83;20230530;NA
2749;116;116_C/ DR. VICENTE ZARAGOZA;08H - 09H;1864;961;20230530;NA
2756;116;116_C/ DR. VICENTE ZARAGOZA;15H - 16H;1832;1578;20230530;NA
2757;116;116_C/ DR. VICENTE ZARAGOZA;16H - 17H;1833;1563;20230530;NA
2760;116;116_C/ DR. VICENTE ZARAGOZA;19H - 20H;2022;2281;20230530;NA
2764;116;116_C/ DR. VICENTE ZARAGOZA;23H - 24H;718;635;20230530;NA
2766;117;117_PRIMADO REIG;01H - 02H;225;342;20230530;NA
2771;117;117_PRIMADO REIG;06H - 07H;152;309;20230530;NA
2776;117;117_PRIMADO REIG;11H - 12H;1448;1249;20230530;NA
2779;117;117_PRIMADO REIG;14H - 15H;2332;1948;20230530;NA
2783;117;117_PRIMADO REIG;18H - 19H;1869;1793;20230530;NA
2784;117;117_PRIMADO REIG;19H - 20H;1806;1869;20230530;NA
2785;117;117_PRIMADO REIG;20H - 21H;1695;1590;20230530;NA
2786;117;117_PRIMADO REIG;21H - 22H;1386;1329;20230530;NA
2787;117;117_PRIMADO REIG;22H - 23H;597;744;20230530;NA
2789;118;118_C/ DR. GOMEZ FERRER;00H - 01H;334;433;20230530;NA
2791;118;118_C/ DR. GOMEZ FERRER;02H - 03H;103;129;20230530;NA
2792;118;118_C/ DR. GOMEZ FERRER;03H - 04H;54;75;20230530;NA
2794;118;118_C/ DR. GOMEZ FERRER;05H - 06H;91;58;20230530;NA
2795;118;118_C/ DR. GOMEZ FERRER;06H - 07H;178;62;20230530;NA
2805;118;118_C/ DR. GOMEZ FERRER;16H - 17H;1162;887;20230530;NA
2806;118;118_C/ DR. GOMEZ FERRER;17H - 18H;1209;1088;20230530;NA
2811;118;118_C/ DR. GOMEZ FERRER;22H - 23H;513;744;20230530;NA
2813;119;119_C/ JAIME ROIG;00H - 01H;231;369;20230530;NA
2815;119;119_C/ JAIME ROIG;02H - 03H;41;116;20230530;NA
2818;119;119_C/ JAIME ROIG;05H - 06H;17;52;20230530;NA
2823;119;119_C/ JAIME ROIG;10H - 11H;832;547;20230530;NA
2825;119;119_C/ JAIME ROIG;12H - 13H;955;602;20230530;NA
2829;119;119_C/ JAIME ROIG;16H - 17H;745;640;20230530;NA
2832;119;119_C/ JAIME ROIG;19H - 20H;854;858;20230530;NA
2836;119;119_C/ JAIME ROIG;23H - 24H;222;311;20230530;NA
2844;120;120_C_DR VICENTE ZARAGOZA;07H - 08H;1417;441;20230530;NA
2848;120;120_C_DR VICENTE ZARAGOZA;11H - 12H;1349;1552;20230530;NA
2855;120;120_C_DR VICENTE ZARAGOZA;18H - 19H;1824;2139;20230530;NA
2859;120;120_C_DR VICENTE ZARAGOZA;22H - 23H;991;1022;20230530;NA
2861;121;121_C_MURTA;00H - 01H;269;255;20230530;NA
2867;121;121_C_MURTA;06H - 07H;48;37;20230530;NA
2868;121;121_C_MURTA;07H - 08H;516;77;20230530;NA
2876;121;121_C_MURTA;15H - 16H;478;389;20230530;NA
2879;121;121_C_MURTA;18H - 19H;438;616;20230530;NA
2882;121;121_C_MURTA;21H - 22H;300;518;20230530;NA
2885;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;00H - 01H;101;328;20230530;NA
2886;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;01H - 02H;52;212;20230530;NA
2889;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;04H - 05H;39;29;20230530;NA
2891;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;06H - 07H;56;14;20230530;NA
2892;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;07H - 08H;490;98;20230530;NA
2896;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;11H - 12H;464;464;20230530;NA
2900;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;15H - 16H;634;532;20230530;NA
2903;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;18H - 19H;556;677;20230530;NA
2905;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;20H - 21H;499;646;20230530;NA
2906;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;21H - 22H;347;719;20230530;NA
2908;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;23H - 24H;153;230;20230530;NA
2911;123;123_C_ALBOCACER;02H - 03H;31;101;20230530;NA
2916;123;123_C_ALBOCACER;07H - 08H;642;368;20230530;NA
2924;123;123_C_ALBOCACER;15H - 16H;630;790;20230530;NA
2925;123;123_C_ALBOCACER;16H - 17H;430;495;20230530;NA
2929;123;123_C_ALBOCACER;20H - 21H;413;533;20230530;NA
2930;123;123_C_ALBOCACER;21H - 22H;408;660;20230530;NA
2936;124;124_C/ AZAGADOR DE ALBORAYA;03H - 04H;10;91;20230530;NA
2937;124;124_C/ AZAGADOR DE ALBORAYA;04H - 05H;7;51;20230530;NA
2942;124;124_C/ AZAGADOR DE ALBORAYA;09H - 10H;500;291;20230530;NA
2945;124;124_C/ AZAGADOR DE ALBORAYA;12H - 13H;335;397;20230530;NA
2947;124;124_C/ AZAGADOR DE ALBORAYA;14H - 15H;353;653;20230530;NA
2948;124;124_C/ AZAGADOR DE ALBORAYA;15H - 16H;384;560;20230530;NA
2959;125;125_C/ MASQUEFA;02H - 03H;45;112;20230530;NA
2963;125;125_C/ MASQUEFA;06H - 07H;43;21;20230530;NA
2967;125;125_C/ MASQUEFA;10H - 11H;486;277;20230530;NA
2968;125;125_C/ MASQUEFA;11H - 12H;429;438;20230530;NA
2970;125;125_C/ MASQUEFA;13H - 14H;481;646;20230530;NA
2973;125;125_C/ MASQUEFA;16H - 17H;508;506;20230530;NA
2975;125;125_C/ MASQUEFA;18H - 19H;743;756;20230530;NA
2976;125;125_C/ MASQUEFA;19H - 20H;933;801;20230530;NA
2977;125;125_C/ MASQUEFA;20H - 21H;825;871;20230530;NA
2979;125;125_C/ MASQUEFA;22H - 23H;321;420;20230530;NA
2981;126;126_C/ ALFAUIR;00H - 01H;275;163;20230530;NA
2983;126;126_C/ ALFAUIR;02H - 03H;59;79;20230530;NA
2986;126;126_C/ ALFAUIR;05H - 06H;35;56;20230530;NA
2987;126;126_C/ ALFAUIR;06H - 07H;47;79;20230530;NA
2988;126;126_C/ ALFAUIR;07H - 08H;839;497;20230530;NA
2989;126;126_C/ ALFAUIR;08H - 09H;530;640;20230530;NA
2991;126;126_C/ ALFAUIR;10H - 11H;547;566;20230530;NA
2993;126;126_C/ ALFAUIR;12H - 13H;727;879;20230530;NA
2998;126;126_C/ ALFAUIR;17H - 18H;955;978;20230530;NA
3000;126;126_C/ ALFAUIR;19H - 20H;994;1211;20230530;NA
3001;126;126_C/ ALFAUIR;20H - 21H;911;842;20230530;NA
3002;126;126_C/ ALFAUIR;21H - 22H;784;545;20230530;NA
